customer_id,customer_name,gender,age,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00550,Falguni Chanda,Female,21,Silchar,Assam,732837,16-11-2019,Regular,1926,85,TRANS02733,04-11-2021,STORE0002,Online,UPI,2,16000,2880,13120,PROD0027,LG Microwave Oven,Appliances,8000,2,5,346500,58565,160,24,64,747300,611607,31137.5
CUST00205,Wazir Mishra,Male,21,Thoubal,Manipur,732837,14-01-2020,Regular,1867,28,TRANS02762,07-11-2023,STORE0034,Online,UPI,2,5000,1250,3750,PROD0030,Prestige Induction,Appliances,2500,2,5,155600,27370,312,31,90,1311200,1072577,42296.77
CUST00976,Jai Maharaj,Male,28,Bhopal,Madhya Pradesh,368136,09-11-2018,Regular,2298,48,TRANS05094,07-09-2024,STORE0037,Online,Cash,3,7500,1875,5625,PROD0003,boAt Rockerz Headphones,Electronics,2500,3,2,264500,44945,254,22,54,936000,769350,42545.45
CUST00435,Jack Soni,Male,28,Jowai,Meghalaya,732837,01-03-2020,Regular,1820,21,TRANS05114,05-04-2022,STORE0041,Online,UPI,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,4,374000,68680,266,27,68,1158700,962422,42914.81
CUST00719,Hemangini Chana,Female,21,Bokaro,Jharkhand,732837,21-12-2020,Regular,1525,20,TRANS08817,16-04-2021,STORE0044,Online,UPI,5,65000,10400,54600,PROD0020,IKEA Bookshelf,Furniture,13000,5,5,199000,37375,207,34,93,1654600,1357448,48664.71
CUST01015,Unnati Pall,Female,43,Lucknow,Uttar Pradesh,368136,21-03-2024,Regular,339,23,TRANS09549,15-05-2022,STORE0036,Online,UPI,1,4300,860,3440,PROD0012,Manyavar Kurta Set,Clothing,4300,1,5,283500,51790,449,21,69,1278330,1045837.5,60872.86
CUST00758,Yash Memon,Male,53,Indore,Madhya Pradesh,368136,22-09-2022,Regular,885,41,TRANS00126,20-11-2024,STORE0041,Online,UPI,1,5000,1100,3900,PROD0005,JBL Bluetooth Speaker,Electronics,5000,1,4,238500,41150,266,25,69,1466400,1216587,58656
CUST00435,Jack Soni,Male,28,Jowai,Meghalaya,732837,01-03-2020,Regular,1820,21,TRANS07739,12-01-2023,STORE0019,Online,Credit Card,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,3,171900,35250,209,27,68,1158700,962422,42914.81
CUST01329,Vihaan Dube,Male,21,Haridwar,Uttarakhand,732837,21-08-2024,VIP,186,112,TRANS08242,07-01-2024,STORE0041,Online,Credit Card,4,280,84,196,PROD0007,Tata Tea Gold 250g,Groceries,70,4,3,242180,40609,266,24,81,965080,789156,40211.67
CUST01433,Kevin Rattan,Male,28,Hyderabad,Telangana,4761065,24-04-2019,Regular,2132,11,TRANS08857,11-08-2022,STORE0009,Online,Debit Card,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,3,656000,117765,224,27,147,2189700,1800504,81100
CUST00603,Ranbir Kade,Male,43,Thoubal,Manipur,732837,01-04-2022,Regular,1059,40,TRANS04413,25-03-2024,STORE0017,Online,Cash,1,20000,3400,16600,PROD0019,Urban Ladder Bed,Furniture,20000,1,4,221200,44184,210,30,82,1617400,1336784,53913.33
CUST00201,Falguni Sankar,Female,43,Srinagar,Jammu and Kashmir,4761065,25-07-2022,Regular,944,72,TRANS01656,08-05-2023,STORE0049,Online,UPI,7,245000,44100,200900,PROD0017,Pepperfry Dining Set,Furniture,35000,7,5,478990,86233.5,125,28,145,1991200,1640295,71114.29
CUST01392,Ekansh Apte,Male,21,Visakhapatnam,Andhra Pradesh,368136,01-01-2020,VIP,1880,142,TRANS07783,19-02-2021,STORE0005,Online,Credit Card,2,5000,1100,3900,PROD0011,Levi’s Men’s Jeans,Clothing,2500,2,4,211280,37334,247,21,64,939200,780960,44723.81
CUST00291,Laksh Sodhi,Male,21,Visakhapatnam,Andhra Pradesh,732837,06-02-2020,VIP,1844,154,TRANS02896,15-05-2023,STORE0040,Online,UPI,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,5,244250,41662.5,192,30,100,996700,819879,33223.33
CUST00201,Falguni Sankar,Female,43,Srinagar,Jammu and Kashmir,4761065,25-07-2022,Regular,944,72,TRANS00282,21-11-2022,STORE0032,Online,Cash,3,81000,16200,64800,PROD0002,"Mi Smart TV 32""",Electronics,27000,3,2,411200,77495,494,28,145,1991200,1640295,71114.29
CUST00928,Hitesh Batra,Male,28,Rourkela,Odisha,4761065,16-07-2023,Regular,588,28,TRANS05718,01-06-2021,STORE0034,Online,Debit Card,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,3,194000,39405,312,28,145,2908010,2398531.5,103857.5
CUST00020,Vanya Subramanian,Female,21,Visakhapatnam,Andhra Pradesh,732837,13-05-2019,Regular,2113,8,TRANS09621,16-08-2022,STORE0011,Online,UPI,4,32000,6400,25600,PROD0015,Biba Salwar Suit,Clothing,8000,4,5,442500,77915,466,32,109,1774000,1463465,55437.5
CUST00205,Wazir Mishra,Male,21,Thoubal,Manipur,732837,14-01-2020,Regular,1867,28,TRANS07215,21-06-2021,STORE0001,Online,Debit Card,2,10000,2200,7800,PROD0005,JBL Bluetooth Speaker,Electronics,5000,2,3,570500,95400,393,31,90,1311200,1072577,42296.77
CUST01001,Vedhika Saraf,Female,21,Patna,Bihar,368136,14-02-2018,Regular,2566,3,TRANS02100,16-02-2023,STORE0016,Online,Debit Card,1,2500,625,1875,PROD0003,boAt Rockerz Headphones,Electronics,2500,1,3,480500,77425,489,23,66,689340,567036,29971.3
CUST01041,Ekapad Thakur,Male,53,Karimnagar,Telangana,732837,22-04-2018,Regular,2499,88,TRANS05157,21-04-2022,STORE0032,Online,UPI,5,15000,3300,11700,PROD0029,Havells Mixer Grinder,Appliances,3000,5,4,527500,89370,494,22,72,943430,772084.5,42883.18
CUST01360,Teerth Krishnan,Male,28,Mokokchung,Nagaland,732837,10-11-2018,Regular,2297,1,TRANS02492,07-11-2023,STORE0038,Physical,Debit Card,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,3,32500,5850,146,31,90,1443300,1175347,46558.06
CUST01011,Niharika Sachdev,Female,43,Bikaner,Rajasthan,368136,25-01-2021,Regular,1490,22,TRANS03109,21-10-2021,STORE0018,Online,Credit Card,5,20000,4000,16000,PROD0026,Philips Air Fryer,Appliances,4000,5,5,248700,44843,439,27,78,998810,828254,36992.96
CUST01305,Falguni Prasad,Female,28,Mangan,Sikkim,368136,16-07-2019,Regular,2049,75,TRANS09664,23-07-2021,STORE0015,Online,Credit Card,4,140000,25200,114800,PROD0017,Pepperfry Dining Set,Furniture,35000,4,4,216100,40528,313,32,100,1555620,1282524,48613.12
CUST01179,Charita Ranganathan,Female,53,Coimbatore,Tamil Nadu,368136,19-02-2023,Regular,735,50,TRANS00806,13-12-2021,STORE0022,Online,Cash,5,7500,1650,5850,PROD0035,Funskool Puzzle,Toys,1500,5,2,191090,35371.5,385,26,82,1351700,1122414,51988.46
CUST00489,Wahab Bhalla,Male,53,Kohima,Nagaland,4761065,03-10-2021,Regular,1239,26,TRANS03764,26-09-2024,STORE0008,Online,UPI,7,35000,7700,27300,PROD0005,JBL Bluetooth Speaker,Electronics,5000,7,4,134400,25862,103,30,146,1678020,1378475,55934
CUST01085,Aachal Rajagopalan,Female,28,Indore,Madhya Pradesh,368136,08-11-2021,Regular,1203,34,TRANS07210,26-02-2021,STORE0003,Online,Credit Card,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,3,38840,8857,289,29,97,1633800,1347385,56337.93
CUST01396,Ishani Agrawal,Female,21,Dimapur,Nagaland,368136,20-12-2018,Regular,2257,26,TRANS03283,14-01-2021,STORE0002,Online,UPI,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,5,522400,97197,160,24,78,905800,735015,37741.67
CUST01455,Pallavi Ghosh,Female,28,Jowai,Meghalaya,368136,21-06-2022,Regular,978,10,TRANS08907,24-05-2023,STORE0011,Online,UPI,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,5,441760,76349,466,34,86,1430000,1174335,42058.82
CUST00201,Falguni Sankar,Female,43,Srinagar,Jammu and Kashmir,4761065,25-07-2022,Regular,944,72,TRANS08558,30-06-2023,STORE0050,Online,Cash,8,52000,9360,42640,PROD0014,Raymond Suit,Clothing,6500,8,4,168200,32400,286,28,145,1991200,1640295,71114.29
CUST00208,George Sandhu,Male,21,Guwahati,Assam,732837,22-04-2022,Regular,1038,7,TRANS04095,01-10-2024,STORE0034,Online,UPI,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,5,537600,98350,312,20,62,1115180,920074,55759
CUST00435,Jack Soni,Male,28,Jowai,Meghalaya,732837,01-03-2020,Regular,1820,21,TRANS03589,01-11-2022,STORE0032,Online,UPI,4,32000,6400,25600,PROD0015,Biba Salwar Suit,Clothing,8000,4,5,411200,77495,494,27,68,1158700,962422,42914.81
CUST00884,Tripti Anne,Female,21,Varanasi,Uttar Pradesh,732837,12-08-2022,Regular,926,13,TRANS04867,18-12-2024,STORE0003,Online,UPI,1,24000,3600,20400,PROD0016,Godrej Interio Sofa,Furniture,24000,1,5,176900,29510,289,24,71,1405000,1164265,58541.67
CUST00590,Upkaar D’Alia,Male,43,Tirupati,Andhra Pradesh,8260547,25-12-2024,New,60,9,TRANS09631,25-01-2022,STORE0003,Online,Cash,6,144000,21600,122400,PROD0016,Godrej Interio Sofa,Furniture,24000,6,4,658600,109804,289,28,133,2830160,2334219,101077.14
CUST00866,Raghav Saini,Male,43,Kanpur,Uttar Pradesh,732837,11-04-2019,Regular,2145,28,TRANS09093,15-04-2024,STORE0019,Online,UPI,3,600,210,390,PROD0023,Nykaa Nail Polish,Beauty,200,3,5,178600,27685,209,25,77,1675100,1371245,67004
CUST00596,Nirja Bawa,Female,28,Asansol,West Bengal,368136,21-05-2020,Regular,1739,42,TRANS08015,19-01-2022,STORE0025,Online,UPI,1,70,21,49,PROD0007,Tata Tea Gold 250g,Groceries,70,1,4,194340,36002,308,34,91,1199610,986372,35282.65
CUST00688,Charvi Sandhu,Female,28,Mandi,Himachal Pradesh,368136,12-02-2020,VIP,1838,112,TRANS08121,15-03-2022,STORE0005,Online,Cash,4,140000,25200,114800,PROD0017,Pepperfry Dining Set,Furniture,35000,4,4,327960,57891,247,21,59,1010640,841148,48125.71
CUST01011,Niharika Sachdev,Female,43,Bikaner,Rajasthan,368136,25-01-2021,Regular,1490,22,TRANS00972,21-03-2021,STORE0022,Online,Debit Card,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,4,231620,44572,385,27,78,998810,828254,36992.96
CUST01275,Andrew Halder,Male,28,Solan,Himachal Pradesh,4761065,24-12-2021,Regular,1157,29,TRANS02550,19-09-2023,STORE0016,Online,Credit Card,8,160000,27200,132800,PROD0019,Urban Ladder Bed,Furniture,20000,8,3,455600,74800,489,27,143,1811600,1477157,67096.3
CUST00550,Falguni Chanda,Female,21,Silchar,Assam,732837,16-11-2019,Regular,1926,85,TRANS07364,30-09-2024,STORE0040,Online,UPI,1,8000,1440,6560,PROD0027,LG Microwave Oven,Appliances,8000,1,5,176800,31240,192,24,64,747300,611607,31137.5
CUST01041,Ekapad Thakur,Male,53,Karimnagar,Telangana,732837,22-04-2018,Regular,2499,88,TRANS02473,25-03-2022,STORE0025,Online,Credit Card,2,124000,22320,101680,PROD0004,"LG Smart TV 55""",Electronics,62000,2,4,338200,55486,308,22,72,943430,772084.5,42883.18
CUST00158,Imaran Luthra,Male,28,Sambalpur,Odisha,368136,07-05-2024,Regular,292,5,TRANS03142,26-08-2021,STORE0031,Online,Debit Card,3,9000,1800,7200,PROD0033,Barbie Dreamhouse,Toys,3000,3,4,288500,48750,281,29,97,1496150,1229522.5,51591.38
CUST01329,Vihaan Dube,Male,21,Haridwar,Uttarakhand,732837,21-08-2024,VIP,186,112,TRANS04129,18-09-2023,STORE0050,Online,Credit Card,5,8000,2000,6000,PROD0013,H&M Cotton Shirt,Clothing,1600,5,5,154710,24338,286,24,81,965080,789156,40211.67
CUST00550,Falguni Chanda,Female,21,Silchar,Assam,732837,16-11-2019,Regular,1926,85,TRANS05380,03-07-2022,STORE0041,Online,Credit Card,2,54000,10800,43200,PROD0002,"Mi Smart TV 32""",Electronics,27000,2,4,645500,117590,266,24,64,747300,611607,31137.5
CUST00590,Upkaar D’Alia,Male,43,Tirupati,Andhra Pradesh,8260547,25-12-2024,New,60,9,TRANS09275,23-04-2023,STORE0044,Online,UPI,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,5,163020,29858.5,207,28,133,2830160,2334219,101077.14
CUST00829,Saanvi Shere,Female,21,Berhampur,Odisha,732837,12-03-2022,Regular,1079,81,TRANS03248,22-09-2023,STORE0032,Online,Debit Card,3,72000,10800,61200,PROD0016,Godrej Interio Sofa,Furniture,24000,3,3,245300,38327,494,23,66,1109920,912183,48257.39
CUST00685,Daksh Sarma,Male,43,Visakhapatnam,Andhra Pradesh,732837,18-11-2021,VIP,1193,145,TRANS08116,30-03-2022,STORE0015,Online,UPI,3,105000,18900,86100,PROD0017,Pepperfry Dining Set,Furniture,35000,3,5,165200,31704,313,31,91,1412600,1160790,45567.74
CUST00007,Bakhshi Wagle,Male,43,Port Blair,Andaman and Nicobar Islands,732837,09-06-2023,VIP,625,102,TRANS01742,22-09-2021,STORE0002,Online,UPI,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,4,268200,46925,160,23,76,1224700,1016120,53247.83
CUST00883,Mugdha Saraf,Female,28,Vijayawada,Andhra Pradesh,368136,09-03-2024,Regular,351,17,TRANS03235,14-12-2024,STORE0034,Online,Cash,3,105000,18900,86100,PROD0017,Pepperfry Dining Set,Furniture,35000,3,4,376300,64925,312,31,96,1386000,1145250,44709.68
CUST00721,Faris Munshi,Male,43,Tezpur,Assam,4761065,22-04-2023,Regular,673,89,TRANS07846,29-11-2023,STORE0017,Online,UPI,3,19500,3510,15990,PROD0014,Raymond Suit,Clothing,6500,3,5,187500,34550,210,31,135,1697400,1389347,54754.84
CUST00546,Yashica Garg,Female,21,Namchi,Sikkim,368136,28-11-2022,Regular,818,28,TRANS07496,18-08-2022,STORE0045,Physical,Debit Card,4,80000,13600,66400,PROD0019,Urban Ladder Bed,Furniture,20000,4,2,424800,70000,495,18,59,1228050,1016587.5,68225
CUST00565,Aadi Jaggi,Male,43,Nainital,Uttarakhand,368136,23-08-2020,At Risk,1645,349,TRANS07775,28-01-2021,STORE0002,Online,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,2,522400,97197,160,25,79,1029900,848540,41196
CUST01365,Gavin Pandit,Male,43,Agartala,Tripura,732837,14-10-2019,VIP,1959,96,TRANS05980,21-09-2023,STORE0025,Online,UPI,4,6400,1600,4800,PROD0013,H&M Cotton Shirt,Clothing,1600,4,5,195500,34100,308,21,58,901700,747658,42938.1
CUST00565,Aadi Jaggi,Male,43,Nainital,Uttarakhand,368136,23-08-2020,At Risk,1645,349,TRANS08363,11-03-2021,STORE0009,Online,Debit Card,3,1200,360,840,PROD0031,Hot Wheels Track Set,Toys,400,3,3,2400,720,224,25,79,1029900,848540,41196
CUST00784,Faris Chopra,Male,43,Tura,Meghalaya,4761065,01-06-2022,At Risk,998,355,TRANS05346,07-07-2022,STORE0005,Online,UPI,8,4800,1344,3456,PROD0034,Nerf Blaster,Toys,600,8,5,368750,58189,247,20,110,1182600,959036,59130
CUST00364,Ikshita Biswas,Female,43,Jowai,Meghalaya,368136,13-12-2022,VIP,803,115,TRANS07329,11-02-2021,STORE0012,Online,UPI,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,5,100000,18000,352,19,44,672800,550855,35410.53
CUST01396,Ishani Agrawal,Female,21,Dimapur,Nagaland,368136,20-12-2018,Regular,2257,26,TRANS01180,25-05-2024,STORE0031,Online,Cash,4,20000,4400,15600,PROD0005,JBL Bluetooth Speaker,Electronics,5000,4,4,163500,28715,281,24,78,905800,735015,37741.67
CUST00805,Urmi Nori,Female,21,Bishnupur,Manipur,732837,22-08-2021,Regular,1281,2,TRANS02578,29-07-2023,STORE0022,Online,UPI,4,52000,8320,43680,PROD0020,IKEA Bookshelf,Furniture,13000,4,4,251290,39587.5,385,32,101,1611420,1329611,50356.88
CUST00550,Falguni Chanda,Female,21,Silchar,Assam,732837,16-11-2019,Regular,1926,85,TRANS01316,30-05-2023,STORE0041,Online,Debit Card,5,32500,5850,26650,PROD0014,Raymond Suit,Clothing,6500,5,5,111750,22213,266,24,64,747300,611607,31137.5
CUST01118,Onkar Ravel,Male,21,Agartala,Tripura,732837,03-10-2019,Regular,1970,39,TRANS01538,04-11-2023,STORE0002,Online,UPI,3,1500,375,1125,PROD0006,Aashirvaad Atta 10kg,Groceries,500,3,4,23260,5401,160,35,101,1633000,1349145,46657.14
CUST00143,Agastya Gopal,Male,43,Shimla,Himachal Pradesh,732837,04-10-2023,VIP,508,94,TRANS05171,25-01-2024,STORE0044,Online,UPI,3,15000,3300,11700,PROD0005,JBL Bluetooth Speaker,Electronics,5000,3,4,222500,45430,207,26,87,822300,671100,31626.92
CUST00489,Wahab Bhalla,Male,53,Kohima,Nagaland,4761065,03-10-2021,Regular,1239,26,TRANS03938,05-07-2023,STORE0008,Online,Cash,5,40000,7200,32800,PROD0027,LG Microwave Oven,Appliances,8000,5,3,240180,44223,103,30,146,1678020,1378475,55934
CUST00813,Dhriti Peri,Female,43,Ahmedabad,Gujarat,732837,13-03-2022,VIP,1078,113,TRANS06800,15-07-2021,STORE0018,Online,Debit Card,1,3000,660,2340,PROD0029,Havells Mixer Grinder,Appliances,3000,1,5,407500,73210,439,26,81,1174590,956688.5,45176.54
CUST00813,Dhriti Peri,Female,43,Ahmedabad,Gujarat,732837,13-03-2022,VIP,1078,113,TRANS02275,17-10-2021,STORE0049,Online,Debit Card,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,3,36000,7530,125,26,81,1174590,956688.5,45176.54
CUST00489,Wahab Bhalla,Male,53,Kohima,Nagaland,4761065,03-10-2021,Regular,1239,26,TRANS03123,01-05-2021,STORE0022,Online,Cash,2,26000,4160,21840,PROD0020,IKEA Bookshelf,Furniture,13000,2,4,372600,68930,385,30,146,1678020,1378475,55934
CUST00388,Advay Bhargava,Male,21,Gwalior,Madhya Pradesh,368136,10-11-2021,VIP,1201,128,TRANS05513,16-03-2021,STORE0041,Online,Debit Card,5,12500,3125,9375,PROD0003,boAt Rockerz Headphones,Electronics,2500,5,4,369000,60685,266,22,75,1385300,1140566,62968.18
CUST00028,Dev Chatterjee,Male,21,Patna,Bihar,732837,26-02-2023,Regular,728,4,TRANS01139,28-09-2023,STORE0031,Online,Debit Card,5,25000,5500,19500,PROD0005,JBL Bluetooth Speaker,Electronics,5000,5,5,297000,52698,281,18,55,780800,643890,43377.78
CUST01393,Brinda Prashad,Female,21,Jorhat,Assam,732837,26-03-2024,VIP,334,108,TRANS07182,20-11-2023,STORE0006,Online,UPI,1,700,196,504,PROD0009,Fortune Oil 5L,Groceries,700,1,5,109900,20906,146,29,86,1258800,1036542,43406.9
CUST00342,Mekhala Hegde,Female,28,Faridabad,Haryana,732837,09-07-2020,Regular,1690,36,TRANS07670,18-09-2021,STORE0015,Online,Cash,1,3000,660,2340,PROD0029,Havells Mixer Grinder,Appliances,3000,1,4,255350,41865,313,28,86,1431800,1187617,51135.71
CUST00722,Naksh Sehgal,Male,21,Yanam,Puducherry,732837,14-10-2019,VIP,1959,99,TRANS03584,21-08-2021,STORE0043,Online,UPI,3,120000,18000,102000,PROD0001,"Samsung LED TV 40""",Electronics,40000,3,5,601700,106626,401,23,69,885200,737529,38486.96
CUST00596,Nirja Bawa,Female,28,Asansol,West Bengal,368136,21-05-2020,Regular,1739,42,TRANS08213,14-10-2021,STORE0041,Online,Cash,4,32000,5760,26240,PROD0027,LG Microwave Oven,Appliances,8000,4,2,193620,38599,266,34,91,1199610,986372,35282.65
CUST01015,Unnati Pall,Female,43,Lucknow,Uttar Pradesh,368136,21-03-2024,Regular,339,23,TRANS01540,17-10-2024,STORE0031,Online,UPI,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,4,639300,112840,281,21,69,1278330,1045837.5,60872.86
CUST00566,Ayushman Korpal,Male,28,Dehradun,Uttarakhand,368136,10-08-2024,VIP,197,92,TRANS03014,17-10-2021,STORE0018,Online,Cash,4,22000,4400,17600,PROD0018,Nilkamal Chair Set,Furniture,5500,4,4,248700,44843,439,25,75,969700,797545,38788
CUST00464,Samesh Din,Male,43,Bokaro,Jharkhand,368136,05-01-2024,Regular,415,38,TRANS04186,25-08-2023,STORE0032,Online,Wallet,3,72000,10800,61200,PROD0016,Godrej Interio Sofa,Furniture,24000,3,3,301000,48200,494,23,66,1020060,845073,44350.43
CUST01500,Bahadurjit Wadhwa,Male,28,Varanasi,Uttar Pradesh,368136,27-05-2021,Regular,1368,68,TRANS03435,03-12-2021,STORE0049,Online,Cash,4,17200,3440,13760,PROD0012,Manyavar Kurta Set,Clothing,4300,4,4,37200,7780,125,24,74,857100,703305,35712.5
CUST00093,Ishwar Ray,Male,21,Kanpur,Uttar Pradesh,368136,18-11-2018,Regular,2289,8,TRANS04650,18-05-2021,STORE0001,Online,Cash,1,3000,660,2340,PROD0029,Havells Mixer Grinder,Appliances,3000,1,3,776350,137590,393,21,72,1636200,1340540,77914.29
CUST01041,Ekapad Thakur,Male,53,Karimnagar,Telangana,732837,22-04-2018,Regular,2499,88,TRANS09458,07-01-2024,STORE0008,Online,UPI,4,26000,4680,21320,PROD0014,Raymond Suit,Clothing,6500,4,5,538200,93420,103,22,72,943430,772084.5,42883.18
CUST00726,Dominic Saxena,Male,28,Kargil,Ladakh,732837,17-08-2022,Regular,921,14,TRANS07241,19-12-2022,STORE0019,Online,UPI,3,16500,3300,13200,PROD0018,Nilkamal Chair Set,Furniture,5500,3,4,41700,8515,209,28,89,1312700,1079145,46882.14
CUST00805,Urmi Nori,Female,21,Bishnupur,Manipur,732837,22-08-2021,Regular,1281,2,TRANS06296,06-08-2022,STORE0043,Online,Credit Card,4,16000,3200,12800,PROD0026,Philips Air Fryer,Appliances,4000,4,3,137140,23782,401,32,101,1611420,1329611,50356.88
CUST00877,Widisha Shan,Female,43,Panipat,Haryana,368136,02-01-2023,VIP,783,164,TRANS06270,06-06-2022,STORE0017,Online,Cash,5,65000,10400,54600,PROD0020,IKEA Bookshelf,Furniture,13000,5,4,175650,27762.5,210,31,91,1599280,1324396,51589.68
CUST00236,Ekavir Ghose,Male,53,Muzaffarpur,Bihar,4761065,26-09-2019,Regular,1977,0,TRANS07449,28-07-2022,STORE0008,Online,UPI,3,81000,16200,64800,PROD0002,"Mi Smart TV 32""",Electronics,27000,3,5,93500,19325,103,32,160,1439200,1180225,44975
CUST00933,Warda Keer,Female,28,Vasco da Gama,Goa,368136,25-09-2024,Regular,151,79,TRANS06211,08-11-2022,STORE0023,Online,UPI,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,5,546000,92790,128,24,83,1716100,1412826,71504.17
CUST00036,Abdul Dasgupta,Male,43,Dimapur,Nagaland,4761065,24-05-2018,Regular,2467,88,TRANS00211,05-03-2022,STORE0019,Online,UPI,7,3500,1050,2450,PROD0021,Lakmé Foundation,Beauty,500,7,5,660000,112580,209,18,95,1785400,1470768,99188.89
CUST00603,Ranbir Kade,Male,43,Thoubal,Manipur,732837,01-04-2022,Regular,1059,40,TRANS07395,21-10-2021,STORE0001,Online,Cash,1,35000,6300,28700,PROD0017,Pepperfry Dining Set,Furniture,35000,1,3,379400,65017,393,30,82,1617400,1336784,53913.33
CUST00722,Naksh Sehgal,Male,21,Yanam,Puducherry,732837,14-10-2019,VIP,1959,99,TRANS07785,22-05-2023,STORE0010,Physical,Cash,2,48000,7200,40800,PROD0016,Godrej Interio Sofa,Furniture,24000,2,2,49000,7500,156,23,69,885200,737529,38486.96
CUST00028,Dev Chatterjee,Male,21,Patna,Bihar,732837,26-02-2023,Regular,728,4,TRANS02138,17-03-2023,STORE0037,Online,Debit Card,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,5,109300,19175,254,18,55,780800,643890,43377.78
CUST00927,Girik Sahota,Male,43,Mumbai,Maharashtra,732837,27-12-2022,Regular,789,12,TRANS01949,12-10-2022,STORE0018,Online,UPI,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,4,391500,64660,439,23,71,521020,428570,22653.04
CUST00398,Zilmil Char,Female,28,Rourkela,Odisha,732837,02-04-2024,Regular,327,47,TRANS04780,15-06-2023,STORE0050,Online,UPI,3,1500,375,1125,PROD0006,Aashirvaad Atta 10kg,Groceries,500,3,4,168200,32400,286,34,114,1767450,1455488,51983.82
CUST00940,Charles Mannan,Male,43,Rohtak,Haryana,368136,26-01-2021,Regular,1489,23,TRANS02511,11-06-2023,STORE0016,Online,UPI,1,27000,5400,21600,PROD0002,"Mi Smart TV 32""",Electronics,27000,1,5,125200,25851,489,27,81,1293900,1069743,47922.22
CUST01435,Vamakshi Kunda,Female,28,Dharmanagar,Tripura,368136,22-05-2019,VIP,2104,120,TRANS09759,19-05-2023,STORE0017,Online,UPI,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,4,119600,24208,210,19,54,905700,754700,47668.42
