customer_id,customer_name,city,state,annual_income,signup_date,loyalty_status,days_since_signup,days_since_last_purchase,transaction_id,transaction_date,store_id,store_type,payment_method,total_items,total_sales_per_transaction,total_profit_per_transaction,total_cost,product_id,product_name,category,unit_price,quantity,satisfaction_score,store_sales,store_profit,daily_footfall,purchase_frequency,total_items_bought,cumulative_spending,cumulative_cost,average_order_value
CUST00084,Tanay Raja,Port Blair,Andaman and Nicobar Islands,556206,19-10-2022,Regular,858,18,TRANS07500,22-04-2023,STORE0001,Online,UPI,2,16000,2880,13120,PROD0027,LG Microwave Oven,Appliances,8000,2,5,376000,68440,335,26,67,908600,752058,34946.15
CUST01475,Ira Brar,Aizawl,Mizoram,556206,17-12-2022,Regular,799,38,TRANS05466,22-03-2024,STORE0001,Online,UPI,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,722500,131010,335,29,92,1171300,962065,40389.66
CUST00808,Balhaar Gupta,Mysore,Karnataka,935516,13-11-2020,Regular,1563,84,TRANS02200,06-06-2023,STORE0001,Online,Debit Card,4,140000,25200,114800,PROD0017,Pepperfry Dining Set,Furniture,35000,4,3,310100,56000,335,20,50,631400,521685,31570
CUST01407,Dev Bhavsar,Chandigarh,Chandigarh,5996288,22-10-2020,Regular,1585,2,TRANS00045,20-05-2023,STORE0001,Online,UPI,6,9600,2400,7200,PROD0013,H&M Cotton Shirt,Clothing,1600,6,5,551720,93432,335,20,114,2174900,1789385,108745
CUST00376,Frado Sarkar,Dibrugarh,Assam,556206,22-03-2021,Regular,1434,46,TRANS01857,04-09-2021,STORE0001,Online,Cash,3,4800,1200,3600,PROD0013,H&M Cotton Shirt,Clothing,1600,3,3,253140,45952,335,35,114,2157280,1787994.5,61636.57
CUST00726,Bhavini Dayal,Kargil,Ladakh,935516,16-05-2023,Regular,649,13,TRANS01918,18-12-2024,STORE0001,Online,Credit Card,1,2500,625,1875,PROD0030,Prestige Induction,Appliances,2500,1,4,460800,82305,335,28,76,1600200,1326195,57150
CUST00094,Radha Madan,Gwalior,Madhya Pradesh,556206,07-10-2024,New,139,10,TRANS03291,23-11-2024,STORE0001,Online,UPI,1,5500,1100,4400,PROD0018,Nilkamal Chair Set,Furniture,5500,1,5,162000,30920,335,19,46,493300,408033,25963.16
CUST00959,Jackson Nayak,Nagpur,Maharashtra,556206,06-08-2018,Regular,2393,17,TRANS01882,16-08-2021,STORE0001,Online,Credit Card,5,27500,5500,22000,PROD0018,Nilkamal Chair Set,Furniture,5500,5,3,433900,73410,335,16,47,773100,632214,48318.75
CUST00853,Laban Desai,Dibrugarh,Assam,935516,04-07-2020,VIP,1695,153,TRANS06904,05-02-2021,STORE0001,Online,Debit Card,2,124000,22320,101680,PROD0004,"LG Smart TV 55""",Electronics,62000,2,5,405530,67338.5,335,22,63,1241600,1028680,56436.36
CUST01374,Girik Dubey,Tirupati,Andhra Pradesh,935516,04-10-2022,Regular,873,2,TRANS01638,25-03-2024,STORE0001,Online,Wallet,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,5,722500,131010,335,26,75,1317930,1088522.5,50689.62
CUST00582,Rachana Kuruvilla,Nainital,Uttarakhand,556206,20-10-2020,Regular,1587,5,TRANS01091,28-02-2024,STORE0001,Online,UPI,4,10000,2500,7500,PROD0003,boAt Rockerz Headphones,Electronics,2500,4,5,178500,36840,335,23,67,888030,724459.5,38610
CUST00091,Omkaar Yadav,Bhagalpur,Bihar,556206,26-05-2023,Regular,639,9,TRANS06549,30-01-2022,STORE0001,Online,Debit Card,2,26000,4160,21840,PROD0020,IKEA Bookshelf,Furniture,13000,2,3,208900,33537,335,26,59,871300,716814,33511.54
CUST00490,Eshana Konda,Ludhiana,Punjab,935516,28-12-2018,Regular,2249,47,TRANS08270,07-09-2024,STORE0001,Online,UPI,4,4000,1000,3000,PROD0032,Lego City Set,Toys,1000,4,5,52800,11134,335,6,20,132100,109247,22016.67
CUST01472,Xalak Dugal,Bishnupur,Manipur,5996288,25-11-2023,Regular,456,53,TRANS02638,10-11-2022,STORE0001,Online,UPI,4,120,42,78,PROD0008,Maggi Noodles 280g,Groceries,30,4,5,793720,143682,335,10,46,217920,176007,21792
CUST00425,Tarak Contractor,Bishnupur,Manipur,5996288,07-11-2020,VIP,1569,144,TRANS04950,02-05-2023,STORE0001,Online,UPI,5,3000,840,2160,PROD0034,Nerf Blaster,Toys,600,5,4,551720,93432,335,6,36,501090,407418.5,83515
CUST00464,Hritik Comar,Bokaro,Jharkhand,935516,28-02-2019,Regular,2187,13,TRANS09938,18-12-2024,STORE0001,Online,UPI,3,105000,18900,86100,PROD0017,Pepperfry Dining Set,Furniture,35000,3,5,460800,82305,335,6,17,169000,137910,28166.67
CUST00274,Janaki Raju,Puducherry,Puducherry,935516,25-07-2022,At Risk,944,325,TRANS06329,10-02-2024,STORE0001,Online,Debit Card,5,12500,2750,9750,PROD0011,Levi’s Men’s Jeans,Clothing,2500,5,5,178500,36840,335,5,17,117000,97145,23400
CUST01252,Umang Goyal,Nashik,Maharashtra,5996288,14-02-2021,At Risk,1470,212,TRANS02459,01-04-2024,STORE0001,Online,UPI,8,4800,1344,3456,PROD0034,Nerf Blaster,Toys,600,8,5,143400,24564,335,5,24,182800,150496,36560
CUST00942,Kiaan Madan,Imphal,Manipur,935516,08-02-2022,At Risk,1111,292,TRANS02781,04-06-2022,STORE0001,Online,Debit Card,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,4,176300,31800,335,4,14,73350,59945,18337.5
CUST00703,Bhavika Sidhu,Dehradun,Uttarakhand,935516,24-10-2020,Regular,1583,75,TRANS01926,14-05-2024,STORE0001,Online,Cash,1,2500,550,1950,PROD0011,Levi’s Men’s Jeans,Clothing,2500,1,2,214500,38750,335,10,35,174520,144793,17452
CUST00157,Xavier Maharaj,Bangalore,Karnataka,5996288,20-08-2023,Regular,553,171,TRANS06988,02-11-2023,STORE0001,Online,UPI,7,3500,875,2625,PROD0006,Aashirvaad Atta 10kg,Groceries,500,7,5,390400,73287,335,7,31,88300,71365,12614.29
CUST01451,Vasudha Mohanty,Naharlagun,Arunachal Pradesh,935516,09-05-2018,Regular,2482,18,TRANS04636,26-06-2021,STORE0001,Online,Cash,1,70,21,49,PROD0007,Tata Tea Gold 250g,Groceries,70,1,3,230950,39858,335,24,66,1037270,860069,43219.58
CUST00839,Falguni Parekh,Aurangabad,Maharashtra,935516,15-11-2021,VIP,1196,112,TRANS08149,01-08-2024,STORE0001,Online,UPI,3,7500,1875,5625,PROD0030,Prestige Induction,Appliances,2500,3,5,475200,88636,335,7,23,339890,277049.5,48555.71
CUST00129,Chatresh Pant,Asansol,West Bengal,556206,11-03-2020,Regular,1810,38,TRANS02035,23-11-2024,STORE0001,Online,UPI,3,72000,10800,61200,PROD0016,Godrej Interio Sofa,Furniture,24000,3,4,162000,30920,335,6,14,84000,70350,14000
CUST01149,Daksha Bhattacharyya,Jorhat,Assam,935516,03-11-2024,New,112,11,TRANS00093,11-11-2021,STORE0001,Online,Wallet,3,75000,11250,63750,PROD0028,Bajaj Water Heater,Appliances,25000,3,5,368200,65590,335,17,51,885000,738830,52058.82
CUST00783,Sanya Sura,Tiruchirappalli,Tamil Nadu,556206,09-06-2021,At Risk,1355,466,TRANS04114,11-07-2023,STORE0001,Online,Cash,2,16000,3200,12800,PROD0015,Biba Salwar Suit,Clothing,8000,2,2,225100,38895,335,8,21,424000,352385,53000
CUST00989,Henry Kar,Karimnagar,Telangana,6130613,01-10-2023,At Risk,511,281,TRANS00650,05-04-2021,STORE0001,Online,Credit Card,3,1200,336,864,PROD0024,Himalaya Face Wash,Beauty,400,3,4,181900,34331,335,4,15,124100,101984,31025
CUST01403,Neel Sunder,Gwalior,Madhya Pradesh,556206,17-03-2022,At Risk,1074,769,TRANS00933,18-04-2022,STORE0001,Online,UPI,4,160000,24000,136000,PROD0001,"Samsung LED TV 40""",Electronics,40000,4,5,367000,62430,335,5,21,417500,347250,83500
CUST00699,Sneha Gopal,Jabalpur,Madhya Pradesh,935516,09-05-2021,VIP,1386,114,TRANS03753,18-12-2021,STORE0001,Online,Cash,3,9000,1800,7200,PROD0033,Barbie Dreamhouse,Toys,3000,3,2,115000,21474,335,3,12,219000,185000,73000
CUST01414,Zilmil Palla,Jalandhar,Punjab,6130613,19-12-2019,Regular,1893,10,TRANS02010,16-12-2024,STORE0001,Online,UPI,6,18000,3960,14040,PROD0029,Havells Mixer Grinder,Appliances,3000,6,4,460800,82305,335,9,37,83890,66034.5,9321.11
CUST00530,Forum Virk,Bilaspur,Chhattisgarh,556206,27-11-2021,Regular,1184,11,TRANS05781,20-12-2024,STORE0001,Online,UPI,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,4,460800,82305,335,4,10,330700,274704,82675
CUST01306,Theodore Jaggi,Lunglei,Mizoram,556206,16-12-2018,At Risk,2261,526,TRANS03900,04-07-2023,STORE0001,Online,Cash,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,3,225100,38895,335,7,23,393000,323488,56142.86
CUST01038,Yashasvi Kumar,Hazaribagh,Jharkhand,935516,18-02-2022,VIP,1101,125,TRANS09382,14-01-2021,STORE0001,Online,Debit Card,5,120000,18000,102000,PROD0016,Godrej Interio Sofa,Furniture,24000,5,3,359500,62815,335,7,24,167600,138942,23942.86
CUST00306,Bachittar Rastogi,Purnia,Bihar,556206,14-03-2022,Regular,1077,147,TRANS00511,03-03-2024,STORE0001,Online,UPI,4,2000,600,1400,PROD0021,Lakmé Foundation,Beauty,500,4,4,722500,131010,335,5,16,26000,20225,5200
CUST00271,Adya Behl,Prayagraj,Uttar Pradesh,556206,05-08-2019,Regular,2029,62,TRANS03879,31-10-2022,STORE0001,Online,Credit Card,3,7500,1875,5625,PROD0030,Prestige Induction,Appliances,2500,3,3,275000,49945,335,19,63,730880,592786,38467.37
CUST00270,Urishilla Krish,Vijayawada,Andhra Pradesh,935516,16-07-2018,Regular,2414,22,TRANS04194,23-07-2022,STORE0001,Online,Cash,5,7500,1650,5850,PROD0035,Funskool Puzzle,Toys,1500,5,4,409330,77294.5,335,7,28,238640,199718,34091.43
CUST00671,Aayush Nayak,Mumbai,Maharashtra,556206,21-11-2019,Regular,1921,86,TRANS07528,18-07-2024,STORE0001,Online,Debit Card,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,4,111900,21290,335,5,5,155300,127860,31060
CUST00578,Dhruv Gaba,Thoubal,Manipur,5996288,03-11-2020,At Risk,1573,331,TRANS08766,13-09-2022,STORE0001,Online,UPI,4,26000,4680,21320,PROD0014,Raymond Suit,Clothing,6500,4,5,121000,21580,335,6,39,136700,109990,22783.33
CUST00146,Harshil Venkatesh,Rajkot,Gujarat,5996288,11-07-2018,VIP,2419,138,TRANS01294,09-01-2021,STORE0001,Online,Credit Card,5,21500,4300,17200,PROD0012,Manyavar Kurta Set,Clothing,4300,5,5,359500,62815,335,7,37,886600,729975,126657.14
CUST01489,Ikshita Kara,Hubli,Karnataka,556206,25-12-2024,New,60,41,TRANS06263,25-04-2022,STORE0001,Online,Credit Card,4,10000,2500,7500,PROD0030,Prestige Induction,Appliances,2500,4,3,367000,62430,335,28,86,1454800,1202888,51957.14
CUST00846,Yahvi Singh,Kolkata,West Bengal,5996288,21-09-2022,Regular,886,41,TRANS05887,20-11-2024,STORE0001,Online,UPI,7,14000,3500,10500,PROD0022,Forest Essentials Cream,Beauty,2000,7,5,162000,30920,335,2,12,324000,264700,162000
CUST00912,Christopher Deo,Chandigarh,Chandigarh,556206,23-03-2024,At Risk,337,258,TRANS08290,20-07-2022,STORE0001,Online,Cash,4,6000,1320,4680,PROD0035,Funskool Puzzle,Toys,1500,4,3,409330,77294.5,335,5,18,333200,276064,66640
CUST00774,Advaith Dass,Dimapur,Nagaland,6130613,19-11-2024,New,96,25,TRANS02929,11-06-2022,STORE0001,Online,Cash,8,4000,1200,2800,PROD0021,Lakmé Foundation,Beauty,500,8,4,176300,31800,335,6,34,61100,47477,10183.33
CUST01469,Deepa Merchant,Port Blair,Andaman and Nicobar Islands,6130613,13-07-2024,VIP,225,179,TRANS09890,26-03-2023,STORE0001,Online,Cash,6,2400,672,1728,PROD0024,Himalaya Face Wash,Beauty,400,6,4,260480,46956,335,7,29,179100,145898,25585.71
CUST00742,Zaid Bora,Kolkata,West Bengal,556206,28-11-2023,At Risk,453,412,TRANS01481,27-02-2021,STORE0001,Online,Cash,3,2100,588,1512,PROD0009,Fortune Oil 5L,Groceries,700,3,2,405530,67338.5,335,5,17,163100,132932,32620
CUST01266,Jhalak Savant,Tiruchirappalli,Tamil Nadu,5996288,05-12-2019,Regular,1907,86,TRANS06432,26-12-2021,STORE0001,Online,Debit Card,5,3000,840,2160,PROD0034,Nerf Blaster,Toys,600,5,5,115000,21474,335,24,109,2068840,1710426,86201.67
CUST00604,Brijesh Sane,Khammam,Telangana,5996288,19-05-2022,At Risk,1011,270,TRANS07621,22-05-2021,STORE0001,Online,UPI,7,14000,3500,10500,PROD0022,Forest Essentials Cream,Beauty,2000,7,5,714000,130650,335,3,13,38000,29600,12666.67
CUST01452,Avni Misra,Surat,Gujarat,5996288,10-01-2022,Regular,1140,30,TRANS00422,31-08-2022,STORE0001,Online,UPI,6,3000,750,2250,PROD0006,Aashirvaad Atta 10kg,Groceries,500,6,4,34000,7270,335,4,22,6420,4783.5,1605
CUST01084,Victor Borra,Nagpur,Maharashtra,556206,14-06-2021,At Risk,1350,513,TRANS02798,06-08-2023,STORE0001,Online,Cash,2,13000,2340,10660,PROD0014,Raymond Suit,Clothing,6500,2,3,657100,122365,335,4,14,24200,19249,6050
CUST01276,Bakhshi Nazareth,Bhopal,Madhya Pradesh,556206,04-04-2019,At Risk,2152,190,TRANS02849,21-06-2022,STORE0001,Online,Cash,3,9000,1980,7020,PROD0029,Havells Mixer Grinder,Appliances,3000,3,2,176300,31800,335,10,26,42120,32187.5,4212
CUST01480,Indira Banerjee,Dehradun,Uttarakhand,935516,21-05-2020,At Risk,1739,974,TRANS02259,26-02-2022,STORE0001,Online,Cash,3,90,31.5,58.5,PROD0008,Maggi Noodles 280g,Groceries,30,3,4,56090,9791.5,335,2,6,1590,1108.5,795
CUST00540,Tamanna Mahal,Bhagalpur,Bihar,5996288,15-12-2020,Regular,1531,36,TRANS03429,28-04-2024,STORE0001,Online,Debit Card,2,80000,12000,68000,PROD0001,"Samsung LED TV 40""",Electronics,40000,2,5,143400,24564,335,35,155,2420410,1998722,69154.57
CUST00773,Ekani Golla,Korba,Chhattisgarh,6130613,22-07-2018,VIP,2408,107,TRANS09426,04-03-2022,STORE0001,Online,UPI,2,3000,660,2340,PROD0035,Funskool Puzzle,Toys,1500,2,5,567880,92322,335,9,40,777000,658680,86333.33
CUST01414,Zilmil Palla,Jalandhar,Punjab,6130613,19-12-2019,Regular,1893,10,TRANS04307,20-06-2023,STORE0001,Online,UPI,6,3000,900,2100,PROD0021,Lakmé Foundation,Beauty,500,6,4,310100,56000,335,9,37,83890,66034.5,9321.11
CUST00703,Bhavika Sidhu,Dehradun,Uttarakhand,935516,24-10-2020,Regular,1583,75,TRANS03838,12-12-2021,STORE0001,Online,Wallet,2,3200,800,2400,PROD0013,H&M Cotton Shirt,Clothing,1600,2,3,115000,21474,335,10,35,174520,144793,17452
CUST00761,Arjun Dara,Khammam,Telangana,935516,08-06-2020,VIP,1721,175,TRANS08726,27-06-2023,STORE0001,Online,Wallet,1,35000,6300,28700,PROD0017,Pepperfry Dining Set,Furniture,35000,1,5,310100,56000,335,8,28,616500,509390,77062.5
CUST01297,Garima Kade,Puducherry,Puducherry,6130613,04-02-2019,At Risk,2211,283,TRANS06789,23-03-2024,STORE0001,Online,UPI,6,210000,37800,172200,PROD0017,Pepperfry Dining Set,Furniture,35000,6,4,722500,131010,335,4,21,295500,241060,73875
CUST00647,Sara Karpe,Durgapur,West Bengal,935516,13-08-2022,VIP,925,96,TRANS09081,01-01-2021,STORE0001,Online,Cash,4,26000,4680,21320,PROD0014,Raymond Suit,Clothing,6500,4,2,359500,62815,335,22,69,1092600,892395,49663.64
CUST00987,Aachal Bali,Karaikal,Puducherry,935516,08-10-2019,At Risk,1965,195,TRANS09943,31-01-2022,STORE0001,Online,Cash,2,1000,250,750,PROD0006,Aashirvaad Atta 10kg,Groceries,500,2,2,208900,33537,335,4,11,13070,9999,3267.5
CUST01468,Waida Sarma,Karimnagar,Telangana,5996288,07-06-2019,At Risk,2088,187,TRANS01640,09-07-2023,STORE0001,Online,Cash,2,124000,22320,101680,PROD0004,"LG Smart TV 55""",Electronics,62000,2,2,225100,38895,335,7,32,234560,189400,33508.57
CUST00101,Aachal Bawa,Vijayawada,Andhra Pradesh,935516,20-02-2024,Regular,369,77,TRANS06426,21-03-2022,STORE0001,Online,Credit Card,3,12000,2400,9600,PROD0026,Philips Air Fryer,Appliances,4000,3,4,567880,92322,335,6,18,33300,26040,5550
CUST01473,Anvi Pai,Shillong,Meghalaya,556206,06-09-2020,Regular,1631,36,TRANS01626,12-01-2024,STORE0001,Online,UPI,4,4000,1000,3000,PROD0032,Lego City Set,Toys,1000,4,5,19300,4965,335,10,34,525300,431430,52530
CUST00116,Henry Cherian,Durgapur,West Bengal,935516,02-09-2022,At Risk,905,480,TRANS02255,27-11-2022,STORE0001,Online,UPI,5,15000,3300,11700,PROD0029,Havells Mixer Grinder,Appliances,3000,5,5,793720,143682,335,5,17,58100,45265,11620
CUST00442,Advik Swamy,Leh,Ladakh,6130613,16-03-2020,Regular,1805,27,TRANS01287,11-05-2024,STORE0001,Online,UPI,3,60000,10200,49800,PROD0019,Urban Ladder Bed,Furniture,20000,3,5,214500,38750,335,28,120,1238560,1015985.5,44234.29
CUST01004,Nirja Gokhale,Jammu,Jammu and Kashmir,935516,21-04-2023,Regular,674,85,TRANS07065,12-04-2023,STORE0001,Online,Cash,5,175000,31500,143500,PROD0017,Pepperfry Dining Set,Furniture,35000,5,2,376000,68440,335,8,36,394700,321510,49337.5
CUST00513,Aachal Singh,Khammam,Telangana,935516,12-09-2019,At Risk,1991,518,TRANS03119,01-08-2023,STORE0001,Online,UPI,1,3000,600,2400,PROD0033,Barbie Dreamhouse,Toys,3000,1,4,657100,122365,335,1,1,3000,2400,3000
CUST00540,Tamanna Mahal,Bhagalpur,Bihar,5996288,15-12-2020,Regular,1531,36,TRANS07521,02-07-2024,STORE0001,Online,Credit Card,3,7500,1650,5850,PROD0011,Levi’s Men’s Jeans,Clothing,2500,3,5,111900,21290,335,35,155,2420410,1998722,69154.57
CUST00854,Nikita Dubey,Bathinda,Punjab,935516,26-04-2020,At Risk,1764,707,TRANS05154,20-02-2022,STORE0001,Online,UPI,1,40000,6000,34000,PROD0001,"Samsung LED TV 40""",Electronics,40000,1,4,56090,9791.5,335,5,16,73050,60159,14610
CUST01242,Harita Mangat,Tura,Meghalaya,935516,06-06-2022,Regular,993,14,TRANS07480,28-03-2022,STORE0001,Online,UPI,1,62000,11160,50840,PROD0004,"LG Smart TV 55""",Electronics,62000,1,5,567880,92322,335,27,69,1181270,975532,43750.74
CUST01067,Janya Radhakrishnan,Bathinda,Punjab,556206,04-02-2022,At Risk,1115,361,TRANS06775,05-01-2024,STORE0001,Online,UPI,2,800,240,560,PROD0031,Hot Wheels Track Set,Toys,400,2,5,19300,4965,335,4,11,31700,25218,7925
CUST01091,Yashawini Sanghvi,Kavaratti,Lakshadweep,556206,10-08-2023,Regular,563,7,TRANS09699,15-07-2021,STORE0001,Online,Cash,2,1200,336,864,PROD0034,Nerf Blaster,Toys,600,2,4,213870,33407,335,4,13,74200,60864,18550
CUST01381,Falan Mangal,New Delhi,Delhi,556206,09-09-2020,Regular,1628,77,TRANS01772,29-02-2024,STORE0001,Online,UPI,3,9000,1980,7020,PROD0029,Havells Mixer Grinder,Appliances,3000,3,5,178500,36840,335,13,36,330180,274985,25398.46
CUST00933,Lavanya Agrawal,Vasco da Gama,Goa,5996288,14-04-2021,At Risk,1411,657,TRANS07487,14-10-2021,STORE0001,Online,UPI,8,16000,4000,12000,PROD0022,Forest Essentials Cream,Beauty,2000,8,5,86420,15586,335,3,18,148500,124100,49500
CUST00573,Lajita Lal,Hyderabad,Telangana,935516,14-12-2024,New,71,61,TRANS01107,14-07-2021,STORE0001,Online,Debit Card,4,96000,14400,81600,PROD0016,Godrej Interio Sofa,Furniture,24000,4,4,213870,33407,335,8,23,298900,249735,37362.5
CUST00595,Frederick Seth,Mysore,Karnataka,556206,26-11-2022,Regular,820,36,TRANS09167,30-08-2024,STORE0001,Online,Credit Card,4,96000,14400,81600,PROD0016,Godrej Interio Sofa,Furniture,24000,4,5,475200,88636,335,25,72,1190200,987114,47608
CUST00121,Darpan Chauhan,Khammam,Telangana,935516,02-03-2020,Regular,1819,22,TRANS02317,25-08-2023,STORE0001,Online,Cash,4,108000,21600,86400,PROD0002,"Mi Smart TV 32""",Electronics,27000,4,2,657100,122365,335,31,99,1627980,1342899.5,52515.48
CUST00580,Dipta Chopra,Hyderabad,Telangana,935516,27-10-2023,Regular,485,82,TRANS07811,18-05-2021,STORE0001,Online,Cash,4,16000,3200,12800,PROD0026,Philips Air Fryer,Appliances,4000,4,2,714000,130650,335,21,73,809000,665936,38523.81
CUST00149,Zayyan Tata,Surat,Gujarat,935516,14-11-2024,New,101,92,TRANS08535,13-11-2021,STORE0001,Online,UPI,4,3200,640,2560,PROD0010,Amul Cheese 1kg,Groceries,800,4,4,368200,65590,335,5,16,102290,83258.5,20458
CUST01242,Harita Mangat,Tura,Meghalaya,935516,06-06-2022,Regular,993,14,TRANS01921,10-04-2021,STORE0001,Online,UPI,1,400,120,280,PROD0031,Hot Wheels Track Set,Toys,400,1,4,181900,34331,335,27,69,1181270,975532,43750.74
CUST01103,Mohini Mahajan,Mangalore,Karnataka,556206,27-03-2022,At Risk,1064,466,TRANS05354,07-07-2021,STORE0001,Online,Debit Card,1,200,70,130,PROD0023,Nykaa Nail Polish,Beauty,200,1,4,213870,33407,335,5,12,38100,30460,7620
CUST00837,Lakshit Dara,Udaipur,Rajasthan,935516,12-12-2020,VIP,1534,115,TRANS07226,02-11-2022,STORE0001,Online,UPI,5,310000,55800,254200,PROD0004,"LG Smart TV 55""",Electronics,62000,5,4,793720,143682,335,38,120,2060960,1691914,54235.79
CUST00693,Indali Lad,Mangan,Sikkim,935516,10-01-2020,At Risk,1871,716,TRANS06487,04-03-2022,STORE0001,Online,Credit Card,2,40000,6800,33200,PROD0019,Urban Ladder Bed,Furniture,20000,2,3,567880,92322,335,7,18,90640,72998,12948.57
CUST00313,Siya Varma,Ambala,Haryana,556206,04-09-2020,Regular,1633,98,TRANS02405,24-09-2024,STORE0001,Online,Wallet,4,2800,784,2016,PROD0009,Fortune Oil 5L,Groceries,700,4,3,52800,11134,335,4,12,28700,22974,7175
CUST00553,Varenya Anand,Gaya,Bihar,6130613,16-02-2021,At Risk,1468,342,TRANS07814,07-10-2021,STORE0001,Online,Cash,6,420,126,294,PROD0007,Tata Tea Gold 250g,Groceries,70,6,2,86420,15586,335,3,14,90420,75744,30140
CUST00696,Abeer Ghose,Patiala,Punjab,935516,28-02-2018,At Risk,2552,228,TRANS04638,06-07-2022,STORE0001,Online,Cash,2,800,224,576,PROD0024,Himalaya Face Wash,Beauty,400,2,2,409330,77294.5,335,4,7,91300,77121,22825
CUST01481,Kashish Randhawa,Kohima,Nagaland,935516,26-09-2020,VIP,1611,98,TRANS00361,09-06-2023,STORE0001,Online,UPI,1,13000,2080,10920,PROD0020,IKEA Bookshelf,Furniture,13000,1,4,310100,56000,335,3,10,325800,267136,108600
CUST00133,Hemani Ganesh,Asansol,West Bengal,6130613,09-07-2018,At Risk,2421,564,TRANS00612,04-01-2021,STORE0001,Online,Cash,3,9000,1980,7020,PROD0029,Havells Mixer Grinder,Appliances,3000,3,2,359500,62815,335,3,10,14000,10670,4666.67
CUST01211,Nathaniel Sunder,Bhagalpur,Bihar,5996288,12-02-2021,Regular,1472,125,TRANS05185,21-01-2022,STORE0001,Online,UPI,6,2400,672,1728,PROD0024,Himalaya Face Wash,Beauty,400,6,5,208900,33537,335,3,17,68200,54224,22733.33
CUST00179,Utkarsh Sampath,Gwalior,Madhya Pradesh,935516,05-12-2021,At Risk,1176,420,TRANS03424,12-11-2021,STORE0001,Online,Cash,1,8000,1600,6400,PROD0015,Biba Salwar Suit,Clothing,8000,1,3,368200,65590,335,5,15,43100,33435,8620
CUST00769,Nisha Kunda,Muzaffarpur,Bihar,556206,04-11-2021,At Risk,1207,577,TRANS02839,11-01-2023,STORE0001,Online,UPI,1,1600,400,1200,PROD0013,H&M Cotton Shirt,Clothing,1600,1,5,277100,46700,335,4,13,24200,18087,6050
CUST00783,Sanya Sura,Tiruchirappalli,Tamil Nadu,556206,09-06-2021,At Risk,1355,466,TRANS00551,12-05-2022,STORE0001,Online,Credit Card,3,81000,16200,64800,PROD0002,"Mi Smart TV 32""",Electronics,27000,3,5,188500,34890,335,8,21,424000,352385,53000
CUST00490,Eshana Konda,Ludhiana,Punjab,935516,28-12-2018,Regular,2249,47,TRANS01040,25-06-2021,STORE0001,Online,Cash,5,12500,3125,9375,PROD0030,Prestige Induction,Appliances,2500,5,4,230950,39858,335,6,20,132100,109247,22016.67
CUST00275,Azad Prabhu,Raipur,Chhattisgarh,556206,09-01-2019,At Risk,2237,249,TRANS03418,02-10-2022,STORE0001,Online,UPI,4,80000,13600,66400,PROD0019,Urban Ladder Bed,Furniture,20000,4,5,275000,49945,335,5,20,106150,86961.5,21230
CUST01075,Zaitra Rao,Coimbatore,Tamil Nadu,935516,18-11-2018,VIP,2289,170,TRANS04310,09-02-2021,STORE0001,Online,Debit Card,2,400,140,260,PROD0023,Nykaa Nail Polish,Beauty,200,2,3,405530,67338.5,335,6,19,247900,209320,41316.67
